hall_id,hall_name,residence_type,building_id,number_of_floors,room_number,room_id,floor_number,floor_plan,room_type,max_room_occupancy,distance_from_student_center,average_room_size,room_contract_type,is_aircooled,has_vending_machine,has_laundry,has_main_lounge,has_floor_lounge,has_tv_in_building,has_recreational_activities,has_wardrobe,has_accessibility_ramps,has_private_bathroom,price
BS,BEST Suites,Suite,East,4,101B,101B-C,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,101B,101B-D,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,102A,102A-A,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,102A,102A-B,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,102A,102A-C,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,102A,102A-D,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,102B,102B-A,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,102B,102B-B,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,102B,102B-C,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,102B,102B-D,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,103A,103A-A,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,103A,103A-B,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,103A,103A-C,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,103A,103A-D,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,103B,103B-A,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,103B,103B-B,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,103B,103B-C,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,103B,103B-D,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,104A,104A-A,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,104A,104A-B,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,104A,104A-C,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,104A,104A-D,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,104B,104B-A,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,104B,104B-B,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,104B,104B-C,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,104B,104B-D,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,105A,105A-A,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,105A,105A-B,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,105A,105A-C,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,105A,105A-D,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,105B,105B-A,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,105B,105B-B,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,105B,105B-C,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,105B,105B-D,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,106A,106A-A,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,106A,106A-B,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,106A,106A-C,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,106A,106A-D,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,106B,106B-A,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,106B,106B-B,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,106B,106B-C,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,106B,106B-D,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,107A,107A-A,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,107A,107A-B,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,107A,107A-C,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,107A,107A-D,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,107B,107B-A,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,107B,107B-B,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,107B,107B-C,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,107B,107B-D,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,108,108-A,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,108,108-B,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,108,108-C,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,108,108-D,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,109A,109A-A,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,109A,109A-B,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,109A,109A-C,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,109A,109A-D,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,109B,109B-A,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,109B,109B-B,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,109B,109B-C,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,109B,109B-D,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,110A,110A-A,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,110A,110A-B,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,110A,110A-C,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,110A,110A-D,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,110B,110B-A,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,110B,110B-B,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,110B,110B-C,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,110B,110B-D,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,111A,111A-A,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,111A,111A-B,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,111A,111A-C,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,111A,111A-D,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,111B,111B-A,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,111B,111B-B,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,111B,111B-C,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,111B,111B-D,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,112,112-A,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,112,112-B,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,112,112-C,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,112,112-D,1,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,201A,201A-A,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,201A,201A-B,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,201A,201A-C,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,201A,201A-D,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,201B,201B-A,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,201B,201B-B,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,201B,201B-C,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,201B,201B-D,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,202A,202A-A,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,202A,202A-B,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,202A,202A-C,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,202A,202A-D,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,202B,202B-A,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,202B,202B-B,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,202B,202B-C,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,202B,202B-D,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,203A,203A-A,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,203A,203A-B,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,203A,203A-C,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,203A,203A-D,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,203B,203B-A,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,203B,203B-B,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,203B,203B-C,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,203B,203B-D,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,204A,204A-A,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,204A,204A-B,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,204A,204A-C,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,204A,204A-D,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,204B,204B-A,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,204B,204B-B,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,204B,204B-C,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,204B,204B-D,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,205A,205A-A,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,205A,205A-B,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,205A,205A-C,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
BS,BEST Suites,Suite,East,4,205A,205A-D,2,Traditional Double,2 Bedroom(s),4,0.2 miles,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,1,1,7523
