RUID,preferred_hall_ids,preferred_residence_type,is_single_preferred,is_private_bathroom_preferred,laundry_availibility,preferred_price_range,max_price
945944836,['MZH' 'BS' 'TS'],Suite,1,1,1,8000-11000,12000
764690622,['MZH' 'TS' 'BS'],Apartment,1,0,1,6000-8000,9000
703563403,['MRS' 'MH' 'JS'],Apartment,1,1,1,6000-8000,9000
818836302,['SA' 'JS' 'BS'],Apartment,1,1,1,6000-8000,9000
440191918,['WS' 'MZH' 'JS'],Traditional Residence Hall,1,1,1,8000-11000,12000
499461122,['MS' 'JS' 'BS'],Suite,1,1,1,8000-11000,12000
870164726,['MZH' 'MRS' 'BS'],Suite,1,1,1,8000-11000,12000
741979671,['SA' 'RA' 'WS'],Apartment,1,0,1,8000-11000,12000
615182601,['BS' 'WS' 'MS'],Traditional Residence Hall,1,1,1,8000-11000,12000
150125808,['CS' 'WS' 'RA'],Apartment,1,1,1,4000-6000,7000
872633806,['BS' 'AH' 'JS'],Suite,1,1,1,6000-8000,9000
774412331,['JS' 'RA' 'WS'],Suite,1,1,1,4000-6000,7000
562006947,['WS' 'SA' 'BS'],Traditional Residence Hall,1,0,1,6000-8000,9000
557667970,['TS' 'SA' 'NCA'],Apartment,1,1,1,6000-8000,9000
533010938,['RA' 'BS' 'JS'],Suite,1,1,1,4000-6000,7000
199372030,['RA' 'BS' 'MS'],Traditional Residence Hall,1,1,1,4000-6000,7000
600472832,['SA' 'BS' 'MRS'],Suite,1,1,1,6000-8000,9000
154225587,['BS' 'TS' 'MRS'],Suite,1,1,1,4000-6000,7000
802550443,['NCA' 'MH' 'WS'],Suite,1,1,1,8000-11000,12000
856853834,['BH' 'MH' 'MRS'],Traditional Residence Hall,1,1,1,6000-8000,9000
490885966,['TS' 'BS' 'RA'],Apartment,1,1,1,6000-8000,9000
785455064,['SA' 'BS' 'RA'],Apartment,1,1,1,8000-11000,12000
548997229,['NCA' 'BS' 'MS'],Apartment,1,1,1,4000-6000,7000
363165767,['BS' 'JS' 'WS'],Suite,1,0,1,8000-11000,12000
645348306,['SA' 'AH' 'MH'],Apartment,1,1,1,6000-8000,9000
376685421,['BS' 'RA' 'MRS'],Traditional Residence Hall,1,1,1,8000-11000,12000
319630109,['MRS' 'NCA' 'MH'],Suite,1,1,1,8000-11000,12000
797289842,['SA' 'MH' 'NCA'],Suite,1,1,1,8000-11000,12000
844860173,['CS' 'NCA' 'BS'],Traditional Residence Hall,1,1,1,4000-6000,7000
256564265,['MS' 'NCA' 'BS'],Suite,1,1,1,4000-6000,7000
604645259,['BS' 'TS' 'MH'],Suite,1,1,1,8000-11000,12000
293166105,['MS' 'SA' 'NCA'],Suite,1,1,1,8000-11000,12000
955700856,['CS' 'AH' 'MS'],Suite,1,1,1,4000-6000,7000
249421770,['MS' 'BS' 'BH'],Traditional Residence Hall,1,1,1,8000-11000,12000
268069144,['MZH' 'SA' 'BS'],Suite,1,1,1,8000-11000,12000
639884649,['RA' 'BS' 'SA'],Suite,1,1,0,6000-8000,9000
315546411,['MS' 'BS' 'TS'],Suite,1,1,1,8000-11000,12000
399375541,['BS' 'NCA' 'SA'],Apartment,1,1,1,8000-11000,12000
244735729,['MS' 'WS' 'NCA'],Apartment,1,1,1,6000-8000,9000
289228775,['WS' 'BS' 'NCA'],Suite,1,1,1,8000-11000,12000
283321003,['NCA' 'SA' 'RA'],Apartment,1,1,1,4000-6000,7000
708618762,['JS' 'BS' 'NCA'],Suite,1,1,1,4000-6000,7000
758771109,['BS' 'NCA' 'MRS'],Traditional Residence Hall,1,1,1,8000-11000,12000
923765239,['AH' 'RA' 'NCA'],Suite,1,1,1,8000-11000,12000
119162562,['NCA' 'MZH' 'CS'],Traditional Residence Hall,1,1,1,8000-11000,12000
684173803,['RA' 'CS' 'BS'],Traditional Residence Hall,1,1,1,8000-11000,12000
264700702,['TS' 'BS' 'JS'],Suite,1,1,1,8000-11000,12000
710023207,['TS' 'RA' 'MS'],Suite,1,1,1,6000-8000,9000
443873151,['SA' 'BS' 'NCA'],Traditional Residence Hall,1,1,1,8000-11000,12000
630033447,['MH' 'WS' 'SA'],Suite,1,1,1,4000-6000,7000
281390841,['NCA' 'AH' 'MZH'],Suite,1,1,1,8000-11000,12000
702612506,['BH' 'MZH' 'AH'],Suite,1,1,1,8000-11000,12000
344862975,['BS' 'MS' 'NCA'],Suite,1,1,1,8000-11000,12000
174110613,['SA' 'MS' 'BS'],Suite,1,1,1,8000-11000,12000
125384054,['WS' 'RA' 'NCA'],Traditional Residence Hall,1,1,0,4000-6000,7000
386456356,['AH' 'CS' 'RA'],Apartment,1,1,1,8000-11000,12000
704784444,['CS' 'BS' 'RA'],Traditional Residence Hall,1,1,1,4000-6000,7000
543873708,['RA' 'MS' 'SA'],Suite,1,1,0,8000-11000,12000
331301083,['MH' 'RA' 'MZH'],Apartment,1,1,1,8000-11000,12000
346582004,['AH' 'SA' 'MZH'],Apartment,1,1,0,4000-6000,7000
545948693,['CS' 'SA' 'MS'],Apartment,1,1,1,4000-6000,7000
459413413,['RA' 'MH' 'BS'],Suite,1,1,0,8000-11000,12000
737330981,['SA' 'RA' 'CS'],Traditional Residence Hall,1,1,1,8000-11000,12000
897427152,['MRS' 'BS' 'RA'],Suite,1,1,1,4000-6000,7000
670771265,['JS' 'SA' 'NCA'],Traditional Residence Hall,1,1,1,8000-11000,12000
143470505,['MRS' 'BS' 'BH'],Apartment,1,0,1,4000-6000,7000
879703939,['JS' 'MS' 'BH'],Suite,1,1,1,4000-6000,7000
823829585,['AH' 'RA' 'SA'],Apartment,1,0,1,8000-11000,12000
859559584,['JS' 'CS' 'BS'],Apartment,1,0,1,8000-11000,12000
859985549,['AH' 'NCA' 'MH'],Suite,1,1,1,8000-11000,12000
198164940,['CS' 'BS' 'SA'],Traditional Residence Hall,1,1,1,4000-6000,7000
805063819,['CS' 'RA' 'NCA'],Apartment,1,1,1,8000-11000,12000
477333391,['JS' 'BS' 'TS'],Traditional Residence Hall,1,1,1,8000-11000,12000
548554495,['MS' 'RA' 'MRS'],Suite,1,0,1,8000-11000,12000
521014757,['BS' 'RA' 'NCA'],Apartment,1,1,1,8000-11000,12000
849391351,['NCA' 'BS' 'SA'],Apartment,1,1,1,4000-6000,7000
571069703,['BS' 'AH' 'RA'],Suite,1,1,1,8000-11000,12000
149951497,['CS' 'RA' 'AH'],Suite,1,1,1,8000-11000,12000
463389791,['BS' 'RA' 'BH'],Suite,1,1,1,8000-11000,12000
833041941,['BS' 'RA' 'MS'],Suite,1,1,1,8000-11000,12000
501088292,['WS' 'CS' 'SA'],Suite,1,1,1,8000-11000,12000
374196696,['WS' 'SA' 'BS'],Suite,1,1,1,6000-8000,9000
165321560,['AH' 'BS' 'NCA'],Apartment,1,1,1,8000-11000,12000
804917702,['MRS' 'BS' 'NCA'],Suite,1,0,1,4000-6000,7000
901132298,['BS' 'MS' 'AH'],Apartment,1,0,1,4000-6000,7000
641557883,['MH' 'MZH' 'BS'],Traditional Residence Hall,1,1,1,4000-6000,7000
542795795,['BS' 'NCA' 'MRS'],Suite,1,1,1,8000-11000,12000
872519266,['SA' 'NCA' 'AH'],Apartment,1,1,1,8000-11000,12000
185239765,['MZH' 'SA' 'BS'],Apartment,1,1,1,8000-11000,12000
381722946,['AH' 'MZH' 'BS'],Suite,1,1,1,8000-11000,12000
380999195,['MH' 'RA' 'NCA'],Suite,1,1,1,8000-11000,12000
752944310,['NCA' 'BS' 'MS'],Apartment,1,1,1,6000-8000,9000
588607383,['MZH' 'NCA' 'AH'],Apartment,1,1,1,8000-11000,12000
188932475,['BS' 'MH' 'MS'],Traditional Residence Hall,1,1,1,6000-8000,9000
265667744,['RA' 'TS' 'MRS'],Traditional Residence Hall,1,1,1,4000-6000,7000
841915557,['BS' 'CS' 'RA'],Apartment,1,1,1,8000-11000,12000
128607261,['MRS' 'TS' 'AH'],Suite,1,1,1,8000-11000,12000
999583915,['BS' 'MS' 'SA'],Suite,1,1,1,6000-8000,9000
876352963,['NCA' 'BH' 'AH'],Suite,1,1,1,4000-6000,7000
580278955,['NCA' 'AH' 'BS'],Apartment,1,0,1,4000-6000,7000
697610294,['RA' 'TS' 'CS'],Suite,1,1,1,8000-11000,12000
263478877,['NCA' 'BS' 'AH'],Traditional Residence Hall,1,1,1,8000-11000,12000
905006396,['BS' 'TS' 'MZH'],Traditional Residence Hall,1,1,1,8000-11000,12000
398330896,['MZH' 'SA' 'NCA'],Suite,1,1,1,6000-8000,9000
362973518,['RA' 'BS' 'CS'],Suite,1,1,1,6000-8000,9000
523199091,['SA' 'NCA' 'BS'],Apartment,1,1,1,6000-8000,9000
437601750,['BS' 'MZH' 'SA'],Apartment,1,1,1,8000-11000,12000
112788948,['SA' 'WS' 'MS'],Suite,1,1,1,4000-6000,7000
750946653,['SA' 'TS' 'NCA'],Apartment,1,1,1,8000-11000,12000
124360273,['TS' 'BH' 'NCA'],Suite,1,1,1,4000-6000,7000
620201794,['NCA' 'MRS' 'SA'],Apartment,1,1,1,8000-11000,12000
200456371,['MRS' 'MS' 'SA'],Apartment,1,1,1,6000-8000,9000
204430180,['MZH' 'BH' 'NCA'],Traditional Residence Hall,1,1,1,4000-6000,7000
706494610,['TS' 'NCA' 'CS'],Apartment,1,1,1,8000-11000,12000
134678657,['TS' 'MS' 'SA'],Apartment,1,1,1,6000-8000,9000
726596433,['SA' 'BS' 'RA'],Suite,1,1,1,6000-8000,9000
611206468,['BS' 'SA' 'TS'],Suite,1,1,1,6000-8000,9000
503194096,['BS' 'SA' 'NCA'],Apartment,1,1,1,6000-8000,9000
552242474,['MS' 'RA' 'CS'],Suite,1,1,1,8000-11000,12000
396678906,['MRS' 'WS' 'SA'],Traditional Residence Hall,1,1,1,8000-11000,12000
791077766,['BS' 'JS' 'MS'],Apartment,1,1,1,8000-11000,12000
902035442,['MH' 'WS' 'SA'],Suite,1,1,1,8000-11000,12000
565383165,['CS' 'BS' 'MRS'],Apartment,1,1,1,6000-8000,9000
154153023,['RA' 'BS' 'MZH'],Apartment,1,1,1,4000-6000,7000
555400604,['SA' 'MZH' 'RA'],Suite,1,1,1,8000-11000,12000
643620870,['MZH' 'BS' 'CS'],Suite,1,1,1,4000-6000,7000
310683883,['RA' 'WS' 'MH'],Suite,1,0,1,8000-11000,12000
420445686,['BS' 'MRS' 'WS'],Suite,1,1,0,8000-11000,12000
328364566,['AH' 'RA' 'MZH'],Suite,1,1,1,8000-11000,12000
146201673,['NCA' 'BS' 'MRS'],Apartment,1,1,1,4000-6000,7000
272742432,['SA' 'MZH' 'TS'],Suite,1,0,1,6000-8000,9000
463753269,['NCA' 'BS' 'TS'],Apartment,1,1,1,8000-11000,12000
135506646,['BH' 'NCA' 'WS'],Suite,1,0,1,8000-11000,12000
163200289,['NCA' 'RA' 'BS'],Apartment,1,1,1,8000-11000,12000
456427173,['RA' 'BS' 'MZH'],Suite,1,1,1,8000-11000,12000
453483253,['MZH' 'BS' 'MH'],Suite,1,1,1,6000-8000,9000
564671754,['NCA' 'BS' 'RA'],Apartment,1,1,1,8000-11000,12000
128742174,['WS' 'CS' 'JS'],Apartment,1,1,1,6000-8000,9000
563952026,['BS' 'CS' 'BH'],Traditional Residence Hall,1,1,1,8000-11000,12000
228845241,['SA' 'NCA' 'WS'],Apartment,1,1,1,4000-6000,7000
777378366,['JS' 'RA' 'NCA'],Apartment,1,1,1,4000-6000,7000
377125141,['MS' 'NCA' 'SA'],Traditional Residence Hall,1,1,1,8000-11000,12000
113994703,['BH' 'BS' 'RA'],Suite,1,1,0,6000-8000,9000
619759658,['NCA' 'RA' 'BH'],Apartment,1,1,1,8000-11000,12000
117284200,['AH' 'SA' 'MS'],Suite,1,0,1,8000-11000,12000
398061776,['BH' 'MZH' 'SA'],Apartment,1,1,1,8000-11000,12000
235818647,['RA' 'NCA' 'TS'],Suite,1,1,1,4000-6000,7000
929236198,['SA' 'BS' 'NCA'],Traditional Residence Hall,1,1,1,8000-11000,12000
636164446,['WS' 'SA' 'BS'],Suite,1,1,1,8000-11000,12000
738748584,['SA' 'MS' 'WS'],Apartment,1,1,1,8000-11000,12000
840966414,['BS' 'RA' 'MRS'],Suite,1,1,1,4000-6000,7000
729809639,['AH' 'BS' 'BH'],Apartment,1,1,1,6000-8000,9000
927280939,['RA' 'MRS' 'MZH'],Apartment,1,1,1,8000-11000,12000
956845235,['MH' 'BS' 'TS'],Apartment,1,1,1,8000-11000,12000
729296027,['MZH' 'BS' 'RA'],Suite,1,1,1,8000-11000,12000
419574771,['SA' 'BS' 'WS'],Suite,1,1,1,8000-11000,12000
345251840,['BS' 'AH' 'RA'],Suite,1,1,1,8000-11000,12000
815892304,['SA' 'BS' 'MZH'],Traditional Residence Hall,1,0,1,8000-11000,12000
912799669,['SA' 'NCA' 'CS'],Suite,1,1,1,4000-6000,7000
792461818,['SA' 'BS' 'RA'],Traditional Residence Hall,1,1,1,6000-8000,9000
400262029,['MZH' 'MH' 'JS'],Traditional Residence Hall,1,1,1,8000-11000,12000
444428014,['TS' 'RA' 'MS'],Suite,1,1,1,6000-8000,9000
954213699,['BS' 'MRS' 'MZH'],Suite,1,1,1,8000-11000,12000
147406731,['JS' 'BH' 'NCA'],Apartment,1,1,1,8000-11000,12000
682887308,['AH' 'NCA' 'SA'],Apartment,1,1,1,8000-11000,12000
548748934,['RA' 'JS' 'MS'],Suite,1,1,1,6000-8000,9000
614764855,['BS' 'MZH' 'RA'],Traditional Residence Hall,1,0,1,4000-6000,7000
297756426,['SA' 'BS' 'CS'],Apartment,1,1,1,6000-8000,9000
208819740,['BS' 'CS' 'JS'],Suite,1,0,1,8000-11000,12000
639535945,['BS' 'TS' 'SA'],Suite,1,1,1,8000-11000,12000
652584383,['MZH' 'SA' 'RA'],Apartment,1,1,1,8000-11000,12000
179696377,['SA' 'BS' 'MZH'],Traditional Residence Hall,1,1,1,6000-8000,9000
978034695,['JS' 'BS' 'WS'],Suite,1,1,1,6000-8000,9000
241055103,['MS' 'BS' 'JS'],Suite,1,1,1,4000-6000,7000
317765770,['SA' 'TS' 'RA'],Traditional Residence Hall,1,0,1,8000-11000,12000
642735896,['MRS' 'BS' 'TS'],Apartment,1,1,1,6000-8000,9000
662496886,['NCA' 'MZH' 'RA'],Apartment,1,1,1,8000-11000,12000
419743679,['BH' 'BS' 'AH'],Apartment,1,1,1,8000-11000,12000
879545610,['NCA' 'BS' 'BH'],Suite,1,1,1,8000-11000,12000
266308233,['SA' 'MS' 'CS'],Apartment,1,1,1,4000-6000,7000
165658396,['SA' 'BS' 'JS'],Suite,1,1,1,8000-11000,12000
905812402,['JS' 'BS' 'BH'],Suite,1,1,1,4000-6000,7000
148344054,['RA' 'MZH' 'AH'],Apartment,1,1,1,4000-6000,7000
226817859,['MRS' 'MH' 'SA'],Suite,1,1,1,4000-6000,7000
382547299,['NCA' 'BS' 'SA'],Suite,1,1,1,4000-6000,7000
856829307,['BS' 'NCA' 'SA'],Traditional Residence Hall,1,1,1,4000-6000,7000
633676824,['BS' 'NCA' 'RA'],Apartment,1,1,1,8000-11000,12000
194406244,['RA' 'NCA' 'TS'],Traditional Residence Hall,1,1,1,6000-8000,9000
364109796,['MH' 'BS' 'MRS'],Traditional Residence Hall,1,1,1,6000-8000,9000
858812269,['SA' 'MZH' 'NCA'],Apartment,1,0,1,6000-8000,9000
632959756,['BS' 'BH' 'MH'],Suite,1,1,1,8000-11000,12000
498592888,['BS' 'SA' 'MS'],Suite,1,1,1,8000-11000,12000
441819094,['WS' 'BS' 'NCA'],Suite,1,1,1,8000-11000,12000
598106447,['NCA' 'AH' 'BS'],Suite,1,1,1,8000-11000,12000
190495177,['NCA' 'BS' 'RA'],Suite,1,1,1,8000-11000,12000
629640966,['NCA' 'MS' 'TS'],Suite,1,1,1,4000-6000,7000
537764769,['MH' 'BS' 'TS'],Apartment,1,1,1,8000-11000,12000
511413145,['BS' 'CS' 'TS'],Suite,1,1,1,8000-11000,12000
335397258,['MZH' 'CS' 'BS'],Traditional Residence Hall,1,0,1,4000-6000,7000
410544273,['NCA' 'MH' 'CS'],Traditional Residence Hall,1,1,1,8000-11000,12000
423781465,['JS' 'MS' 'SA'],Apartment,1,1,1,6000-8000,9000
841350889,['BS' 'CS' 'SA'],Apartment,1,1,1,4000-6000,7000
397129118,['SA' 'NCA' 'MS'],Apartment,1,1,1,8000-11000,12000
866673205,['SA' 'MH' 'BS'],Suite,1,1,1,8000-11000,12000
438476906,['SA' 'AH' 'MRS'],Apartment,1,1,1,4000-6000,7000
875401785,['NCA' 'AH' 'RA'],Traditional Residence Hall,1,1,1,8000-11000,12000
645215225,['RA' 'NCA' 'WS'],Apartment,1,1,1,4000-6000,7000
792341253,['RA' 'MH' 'MZH'],Traditional Residence Hall,1,1,1,8000-11000,12000
790089864,['MZH' 'AH' 'NCA'],Apartment,1,1,1,8000-11000,12000
719680307,['BS' 'RA' 'SA'],Suite,1,1,1,8000-11000,12000
723599051,['MS' 'SA' 'RA'],Traditional Residence Hall,1,1,1,8000-11000,12000
156492085,['NCA' 'RA' 'BS'],Suite,1,1,1,8000-11000,12000
566939904,['BS' 'NCA' 'RA'],Apartment,1,1,1,8000-11000,12000
331406546,['NCA' 'BS' 'JS'],Apartment,1,1,1,8000-11000,12000
657073513,['SA' 'JS' 'BS'],Apartment,1,1,1,8000-11000,12000
427743439,['TS' 'MS' 'MRS'],Apartment,1,1,1,6000-8000,9000
761561820,['CS' 'BS' 'RA'],Suite,1,1,1,8000-11000,12000
390826585,['BH' 'TS' 'BS'],Suite,1,1,1,6000-8000,9000
446231276,['MS' 'NCA' 'RA'],Suite,1,1,1,4000-6000,7000
124808529,['JS' 'BS' 'SA'],Apartment,1,1,1,8000-11000,12000
651444328,['SA' 'NCA' 'BH'],Apartment,1,1,1,4000-6000,7000
330057948,['BS' 'NCA' 'SA'],Apartment,1,1,1,8000-11000,12000
629480155,['AH' 'BS' 'NCA'],Apartment,1,1,0,8000-11000,12000
330156955,['MS' 'SA' 'RA'],Traditional Residence Hall,1,0,1,8000-11000,12000
680006524,['BS' 'SA' 'WS'],Apartment,1,1,1,8000-11000,12000
762996437,['MRS' 'BS' 'MS'],Suite,1,1,1,8000-11000,12000
182235922,['NCA' 'MZH' 'MS'],Apartment,1,1,1,4000-6000,7000
349537468,['BS' 'SA' 'NCA'],Suite,1,1,1,8000-11000,12000
436634138,['BS' 'NCA' 'JS'],Traditional Residence Hall,1,1,1,8000-11000,12000
221981108,['SA' 'BS' 'TS'],Traditional Residence Hall,1,1,0,6000-8000,9000
203608908,['BS' 'MH' 'RA'],Apartment,1,1,1,8000-11000,12000
228855972,['NCA' 'TS' 'CS'],Apartment,1,1,1,8000-11000,12000
556259672,['RA' 'TS' 'MH'],Apartment,1,1,1,6000-8000,9000
510091582,['AH' 'WS' 'NCA'],Suite,1,0,1,8000-11000,12000
349251479,['MH' 'BS' 'SA'],Suite,1,0,1,8000-11000,12000
353425168,['BS' 'MZH' 'NCA'],Apartment,1,1,1,4000-6000,7000
482195327,['MH' 'NCA' 'MZH'],Apartment,1,1,1,4000-6000,7000
782634410,['BS' 'RA' 'CS'],Apartment,1,1,1,4000-6000,7000
388205649,['SA' 'BS' 'AH'],Apartment,1,1,1,6000-8000,9000
119819424,['MS' 'RA' 'BS'],Apartment,1,1,1,8000-11000,12000
484089706,['JS' 'AH' 'SA'],Apartment,1,0,1,8000-11000,12000
725238543,['RA' 'MH' 'TS'],Suite,1,1,1,8000-11000,12000
222915835,['BH' 'BS' 'MS'],Suite,1,1,1,8000-11000,12000
476817600,['MH' 'NCA' 'BS'],Suite,1,1,1,8000-11000,12000
148437536,['BS' 'MZH' 'NCA'],Suite,1,1,1,8000-11000,12000
651160221,['CS' 'SA' 'RA'],Apartment,1,1,1,8000-11000,12000
271266802,['RA' 'SA' 'BS'],Suite,1,0,1,8000-11000,12000
555901382,['WS' 'MS' 'BS'],Suite,1,1,1,8000-11000,12000
508309097,['RA' 'SA' 'AH'],Suite,1,1,1,4000-6000,7000
150305417,['AH' 'BH' 'TS'],Traditional Residence Hall,1,1,1,4000-6000,7000
652740788,['BS' 'TS' 'MH'],Traditional Residence Hall,1,1,1,8000-11000,12000
139427591,['NCA' 'BS' 'TS'],Suite,1,1,1,8000-11000,12000
423177384,['MH' 'NCA' 'AH'],Suite,1,1,1,6000-8000,9000
698713498,['BS' 'RA' 'JS'],Traditional Residence Hall,1,1,0,8000-11000,12000
492159458,['BS' 'RA' 'SA'],Suite,1,1,1,8000-11000,12000
777352723,['MRS' 'NCA' 'MH'],Apartment,1,1,1,8000-11000,12000
431879861,['MS' 'SA' 'CS'],Suite,1,1,1,6000-8000,9000
221467313,['SA' 'MZH' 'BS'],Traditional Residence Hall,1,1,1,8000-11000,12000
715132143,['NCA' 'CS' 'BS'],Apartment,1,0,1,8000-11000,12000
310669030,['BS' 'SA' 'MS'],Traditional Residence Hall,1,1,1,8000-11000,12000
686306645,['JS' 'BS' 'RA'],Suite,1,1,1,8000-11000,12000
376909994,['BS' 'NCA' 'SA'],Suite,1,1,1,8000-11000,12000
555679034,['MS' 'MRS' 'MH'],Suite,1,1,1,8000-11000,12000
492424598,['BS' 'WS' 'SA'],Suite,1,1,1,8000-11000,12000
105092872,['NCA' 'WS' 'JS'],Apartment,1,0,1,8000-11000,12000
207879457,['NCA' 'BS' 'MZH'],Traditional Residence Hall,1,1,1,8000-11000,12000
876239364,['MS' 'NCA' 'MH'],Traditional Residence Hall,1,1,1,8000-11000,12000
544654282,['RA' 'NCA' 'MRS'],Suite,1,1,1,6000-8000,9000
780943155,['BS' 'NCA' 'SA'],Suite,1,1,1,4000-6000,7000
559876016,['MH' 'MRS' 'NCA'],Apartment,1,1,1,6000-8000,9000
518564658,['SA' 'RA' 'BS'],Suite,1,1,1,6000-8000,9000
812006018,['JS' 'RA' 'BS'],Suite,1,1,1,8000-11000,12000
714205499,['SA' 'MRS' 'RA'],Suite,1,1,1,8000-11000,12000
336948761,['SA' 'MS' 'CS'],Suite,1,1,1,8000-11000,12000
765154623,['WS' 'BS' 'JS'],Suite,1,1,1,8000-11000,12000
365750714,['WS' 'BS' 'CS'],Apartment,1,1,1,8000-11000,12000
417319928,['NCA' 'BS' 'JS'],Traditional Residence Hall,1,1,1,8000-11000,12000
101851418,['MH' 'WS' 'BS'],Traditional Residence Hall,1,1,1,8000-11000,12000
175941021,['BH' 'SA' 'NCA'],Suite,1,1,1,6000-8000,9000
648312812,['RA' 'BS' 'SA'],Apartment,1,1,1,4000-6000,7000
489431549,['BS' 'RA' 'SA'],Traditional Residence Hall,1,1,1,8000-11000,12000
169861201,['CS' 'SA' 'NCA'],Apartment,1,1,1,8000-11000,12000
256876484,['MZH' 'NCA' 'MS'],Apartment,1,1,1,6000-8000,9000
572310964,['WS' 'BS' 'NCA'],Traditional Residence Hall,1,1,1,6000-8000,9000
698037935,['BH' 'WS' 'RA'],Apartment,1,1,1,8000-11000,12000
283854754,['BS' 'TS' 'CS'],Apartment,1,1,1,8000-11000,12000
484803479,['SA' 'RA' 'CS'],Traditional Residence Hall,1,1,1,4000-6000,7000
453119726,['BS' 'WS' 'AH'],Apartment,1,1,1,6000-8000,9000
443018412,['BS' 'MH' 'RA'],Suite,1,1,1,8000-11000,12000
141919014,['RA' 'BS' 'SA'],Apartment,1,1,1,6000-8000,9000
763899676,['BS' 'TS' 'JS'],Suite,1,1,1,8000-11000,12000
256925782,['BS' 'MS' 'MZH'],Suite,1,1,1,6000-8000,9000
106053289,['BS' 'MS' 'WS'],Apartment,1,1,1,6000-8000,9000
978633635,['NCA' 'SA' 'RA'],Apartment,1,1,1,8000-11000,12000
850454896,['BS' 'MS' 'SA'],Apartment,1,1,1,6000-8000,9000
906924068,['NCA' 'CS' 'SA'],Suite,1,0,1,8000-11000,12000
484723495,['MS' 'SA' 'BH'],Apartment,1,0,1,8000-11000,12000
154070887,['SA' 'BS' 'NCA'],Suite,1,1,0,8000-11000,12000
498895738,['RA' 'NCA' 'BS'],Apartment,1,1,1,6000-8000,9000
826760510,['NCA' 'MH' 'CS'],Traditional Residence Hall,1,1,1,8000-11000,12000
591462052,['BH' 'JS' 'SA'],Traditional Residence Hall,1,1,1,6000-8000,9000
645059754,['SA' 'MH' 'MZH'],Apartment,1,1,1,6000-8000,9000
239742371,['BS' 'SA' 'MH'],Suite,1,1,1,4000-6000,7000
324210309,['SA' 'AH' 'RA'],Suite,1,1,1,8000-11000,12000
695563649,['JS' 'BS' 'RA'],Apartment,1,1,1,8000-11000,12000
377169228,['AH' 'TS' 'SA'],Apartment,1,1,1,6000-8000,9000
452844742,['MZH' 'NCA' 'BS'],Traditional Residence Hall,1,1,1,8000-11000,12000
832871206,['SA' 'BS' 'MZH'],Suite,1,1,1,6000-8000,9000
553475918,['AH' 'BS' 'SA'],Suite,1,1,1,8000-11000,12000
100034947,['SA' 'MS' 'NCA'],Traditional Residence Hall,1,1,1,8000-11000,12000
206675375,['NCA' 'BS' 'MZH'],Apartment,1,1,1,4000-6000,7000
936262250,['BS' 'MH' 'RA'],Suite,1,1,1,6000-8000,9000
501808831,['WS' 'SA' 'NCA'],Apartment,1,1,1,8000-11000,12000
900562996,['BH' 'NCA' 'SA'],Apartment,1,1,1,8000-11000,12000
998681115,['BS' 'MH' 'NCA'],Apartment,1,1,1,8000-11000,12000
533837727,['RA' 'MH' 'BS'],Suite,1,1,0,8000-11000,12000
824125634,['RA' 'NCA' 'CS'],Apartment,1,1,1,6000-8000,9000
999652054,['SA' 'NCA' 'MS'],Suite,1,1,1,6000-8000,9000
660037740,['AH' 'JS' 'NCA'],Traditional Residence Hall,1,1,1,6000-8000,9000
512840994,['JS' 'BS' 'NCA'],Suite,1,1,1,8000-11000,12000
904757645,['RA' 'MRS' 'SA'],Suite,1,1,1,4000-6000,7000
145228369,['MS' 'BS' 'JS'],Apartment,1,1,1,8000-11000,12000
104294271,['RA' 'NCA' 'BS'],Apartment,1,0,1,4000-6000,7000
709401652,['BS' 'WS' 'TS'],Traditional Residence Hall,1,1,1,4000-6000,7000
946733436,['MH' 'BH' 'NCA'],Apartment,1,1,1,4000-6000,7000
152094905,['BS' 'MZH' 'NCA'],Apartment,1,1,1,4000-6000,7000
229756433,['SA' 'NCA' 'MZH'],Suite,1,1,1,4000-6000,7000
365239390,['NCA' 'SA' 'RA'],Apartment,1,1,1,8000-11000,12000
643508049,['AH' 'SA' 'BH'],Suite,1,1,1,8000-11000,12000
149070237,['BS' 'RA' 'MZH'],Apartment,1,1,1,8000-11000,12000
790739545,['SA' 'MH' 'RA'],Suite,1,1,1,8000-11000,12000
515323729,['NCA' 'MH' 'SA'],Traditional Residence Hall,1,1,1,8000-11000,12000
478993013,['AH' 'BS' 'SA'],Apartment,1,1,1,4000-6000,7000
687433878,['BS' 'MS' 'RA'],Suite,1,1,1,8000-11000,12000
284670968,['BS' 'WS' 'MZH'],Suite,1,1,1,8000-11000,12000
368997659,['MH' 'TS' 'NCA'],Apartment,1,1,1,8000-11000,12000
616410716,['BS' 'BH' 'MS'],Suite,1,1,1,8000-11000,12000
851649915,['BS' 'SA' 'RA'],Traditional Residence Hall,1,1,1,4000-6000,7000
565395260,['RA' 'WS' 'BS'],Traditional Residence Hall,1,1,1,4000-6000,7000
919470936,['WS' 'NCA' 'MH'],Apartment,1,1,1,8000-11000,12000
503217536,['NCA' 'MS' 'BS'],Suite,1,0,1,8000-11000,12000
545240258,['CS' 'MRS' 'MH'],Suite,1,1,1,8000-11000,12000
640484662,['MS' 'JS' 'BS'],Apartment,1,1,1,8000-11000,12000
800001694,['MZH' 'NCA' 'MS'],Traditional Residence Hall,1,1,1,8000-11000,12000
